Reading,Lux,Anomaly,Smoothed Lux
247,0.0,False,0.0
248,0.0,False,0.0
249,0.0,False,0.0
250,0.0,False,0.0
251,0.0,False,0.0
252,0.0,False,0.0
253,0.0,False,0.0
254,0.0,False,0.0
255,0.0,False,0.0
256,0.0,False,0.0
257,0.0,False,0.0
258,0.0,False,0.0
259,0.0,False,0.0
260,0.0,False,0.0
261,0.0,False,0.0
262,0.0,False,0.0
263,0.0,False,0.0
264,0.83,False,0.16599999999999998
265,0.83,False,0.33199999999999996
266,0.83,False,0.49799999999999994
267,0.83,False,0.6639999999999999
268,0.83,False,0.83
269,0.83,False,0.83
270,0.83,False,0.83
271,0.83,False,0.83
272,0.83,False,0.83
273,0.83,False,0.83
274,0.83,False,0.83
275,0.83,False,0.83
276,0.83,False,0.83
277,0.83,False,0.83
278,0.83,False,0.83
279,0.83,False,0.83
280,0.83,False,0.83
281,0.83,False,0.83
282,0.83,False,0.83
283,0.83,False,0.83
284,0.83,False,0.83
285,0.83,False,0.83
286,0.83,False,0.83
287,0.83,False,0.83
288,0.83,False,0.83
289,0.83,False,0.83
290,0.83,False,0.83
291,0.83,False,0.83
292,0.83,False,0.83
293,0.83,False,0.83
294,0.0,False,0.6639999999999999
295,0.0,False,0.49800000000000005
296,0.0,False,0.33199999999999996
297,0.0,False,0.16599999999999998
298,0.0,False,0.0
299,0.0,False,0.0
300,0.0,False,0.0
301,0.0,False,0.0
302,0.0,False,0.0
303,0.0,False,0.0
304,0.0,False,0.0
305,0.0,False,0.0
306,0.0,False,0.0
307,0.0,False,0.0
308,0.0,False,0.0
309,0.0,False,0.0
310,0.0,False,0.0
311,0.0,False,0.0
312,0.0,False,0.0
313,0.0,False,0.0
314,0.0,False,0.0
315,0.0,False,0.0
316,0.0,False,0.0
317,0.0,False,0.0
318,0.0,False,0.0
319,0.0,False,0.0
320,0.0,False,0.0
321,0.0,False,0.0
322,0.0,False,0.0
323,0.0,False,0.0
324,0.83,False,0.16599999999999998
325,0.83,False,0.33199999999999996
326,0.83,False,0.49799999999999994
327,0.83,False,0.6639999999999999
328,0.83,False,0.83
329,0.83,False,0.83
330,0.83,False,0.83
331,0.83,False,0.83
332,0.83,False,0.83
333,0.83,False,0.83
334,0.83,False,0.83
335,0.83,False,0.83
336,0.83,False,0.83
337,0.83,False,0.83
338,0.83,False,0.83
339,0.83,False,0.83
340,0.83,False,0.83
341,0.83,False,0.83
342,0.83,False,0.83
343,0.83,False,0.83
344,0.83,False,0.83
345,0.83,False,0.83
346,0.83,False,0.83
347,0.83,False,0.83
348,0.83,False,0.83
349,0.83,False,0.83
350,0.83,False,0.83
351,0.83,False,0.83
352,0.83,False,0.83
353,0.83,False,0.83
354,0.83,False,0.83
355,0.83,False,0.83
356,0.83,False,0.83
357,0.83,False,0.83
358,0.83,False,0.83
359,0.83,False,0.83
360,0.83,False,0.83
361,0.83,False,0.83
362,0.83,False,0.83
363,0.83,False,0.83
364,0.83,False,0.83
365,0.83,False,0.83
366,0.83,False,0.83
367,0.83,False,0.83
368,0.83,False,0.83
369,0.83,False,0.83
370,0.83,False,0.83
371,0.83,False,0.83
372,0.83,False,0.83
373,0.83,False,0.83
374,0.83,False,0.83
375,0.83,False,0.83
376,0.83,False,0.83
377,0.83,False,0.83
378,0.83,False,0.83
379,0.83,False,0.83
380,0.83,False,0.83
381,0.83,False,0.83
382,0.83,False,0.83
383,0.83,False,0.83
384,0.83,False,0.83
385,0.83,False,0.83
386,0.83,False,0.83
387,0.83,False,0.83
388,0.83,False,0.83
389,0.83,False,0.83
390,0.83,False,0.83
391,0.83,False,0.83
392,0.83,False,0.83
393,0.83,False,0.83
394,0.83,False,0.83
395,0.83,False,0.83
396,0.83,False,0.83
397,0.83,False,0.83
398,0.83,False,0.83
399,0.83,False,0.83
400,0.83,False,0.83
401,0.83,False,0.83
402,0.83,False,0.83
403,0.83,False,0.83
404,0.83,False,0.83
405,0.83,False,0.83
406,0.83,False,0.83
407,0.83,False,0.83
408,0.83,False,0.83
409,0.83,False,0.83
410,0.83,False,0.83
411,0.83,False,0.83
412,0.83,False,0.83
413,0.83,False,0.83
414,0.83,False,0.83
415,0.83,False,0.83
416,0.83,False,0.83
417,0.83,False,0.83
418,0.83,False,0.83
419,0.83,False,0.83
420,0.83,False,0.83
421,0.83,False,0.83
422,0.83,False,0.83
423,0.83,False,0.83
424,0.83,False,0.83
425,0.83,False,0.83
426,0.83,False,0.83
427,0.83,False,0.83
428,0.83,False,0.83
429,0.83,False,0.83
430,0.83,False,0.83
431,0.83,False,0.83
432,0.83,False,0.83
433,0.83,False,0.83
434,0.83,False,0.83
435,0.83,False,0.83
436,0.83,False,0.83
437,0.83,False,0.83
438,0.83,False,0.83
439,0.83,False,0.83
440,0.83,False,0.83
441,0.83,False,0.83
442,0.83,False,0.83
443,0.83,False,0.83
444,0.83,False,0.83
445,0.83,False,0.83
446,0.83,False,0.83
447,0.83,False,0.83
448,0.83,False,0.83
449,0.83,False,0.83
450,0.83,False,0.83
451,0.83,False,0.83
452,0.83,False,0.83
453,0.83,False,0.83
454,0.83,False,0.83
455,0.83,False,0.83
456,0.83,False,0.83
457,0.83,False,0.83
458,0.83,False,0.83
459,0.83,False,0.83
460,0.83,False,0.83
461,0.83,False,0.83
462,0.83,False,0.83
463,0.83,False,0.83
464,0.83,False,0.83
465,0.83,False,0.83
466,0.83,False,0.83
467,0.83,False,0.83
468,0.83,False,0.83
469,0.83,False,0.83
470,0.83,False,0.83
471,0.83,False,0.83
472,0.83,False,0.83
473,0.83,False,0.83
474,0.83,False,0.83
475,0.83,False,0.83
476,0.83,False,0.83
477,0.83,False,0.83
478,0.83,False,0.83
479,0.83,False,0.83
480,0.83,False,0.83
481,0.83,False,0.83
482,0.83,False,0.83
483,0.83,False,0.83
484,0.83,False,0.83
485,0.83,False,0.83
486,0.83,False,0.83
487,0.83,False,0.83
488,0.83,False,0.83
489,0.83,False,0.83
490,0.83,False,0.83
491,0.83,False,0.83
492,0.83,False,0.83
493,0.83,False,0.83
494,0.83,False,0.83
495,0.83,False,0.83
496,0.83,False,0.83
497,0.83,False,0.83
498,0.83,False,0.83
499,0.83,False,0.83
500,0.83,False,0.83
501,0.83,False,0.83
502,0.83,False,0.83
503,0.83,False,0.83
504,0.83,False,0.83
505,0.83,False,0.83
506,0.83,False,0.83
507,0.83,False,0.83
508,0.83,False,0.83
509,0.83,False,0.83
510,0.83,False,0.83
511,0.83,False,0.83
512,0.83,False,0.83
513,0.83,False,0.83
514,0.83,False,0.83
515,0.83,False,0.83
516,0.83,False,0.83
517,0.83,False,0.83
518,0.83,False,0.83
519,0.83,False,0.83
520,0.83,False,0.83
521,0.83,False,0.83
522,0.83,False,0.83
523,0.83,False,0.83
524,0.83,False,0.83
525,0.83,False,0.83
526,0.83,False,0.83
527,0.83,False,0.83
528,0.83,False,0.83
529,0.83,False,0.83
530,0.83,False,0.83
531,0.83,False,0.83
532,0.83,False,0.83
533,0.83,False,0.83
534,0.83,False,0.83
535,0.83,False,0.83
536,0.83,False,0.83
537,0.83,False,0.83
538,0.83,False,0.83
539,0.83,False,0.83
540,0.83,False,0.83
541,0.83,False,0.83
542,0.83,False,0.83
543,0.83,False,0.83
544,0.83,False,0.83
545,0.83,False,0.83
546,0.83,False,0.83
547,0.83,False,0.83
548,0.83,False,0.83
549,0.83,False,0.83
550,0.83,False,0.83
551,0.83,False,0.83
552,0.83,False,0.83
553,0.83,False,0.83
554,0.83,False,0.83
555,0.83,False,0.83
556,0.83,False,0.83
557,0.83,False,0.83
558,0.83,False,0.83
559,0.83,False,0.83
560,0.83,False,0.83
561,0.83,False,0.83
562,0.83,False,0.83
563,0.83,False,0.83
564,0.83,False,0.83
565,0.83,False,0.83
566,0.83,False,0.83
567,0.83,False,0.83
568,0.83,False,0.83
569,0.83,False,0.83
570,0.83,False,0.83
571,0.83,False,0.83
572,0.83,False,0.83
573,0.83,False,0.83
574,0.83,False,0.83
575,0.83,False,0.83
576,0.83,False,0.83
577,0.83,False,0.83
578,0.83,False,0.83
579,0.83,False,0.83
580,0.83,False,0.83
581,0.83,False,0.83
582,0.83,False,0.83
583,0.83,False,0.83
584,0.83,False,0.83
585,0.83,False,0.83
586,0.83,False,0.83
587,0.83,False,0.83
588,0.83,False,0.83
589,0.83,False,0.83
590,0.83,False,0.83
591,0.83,False,0.83
592,0.83,False,0.83
593,0.83,False,0.83
594,0.83,False,0.83
595,0.83,False,0.83
596,0.83,False,0.83
597,0.83,False,0.83
598,0.83,False,0.83
599,0.83,False,0.83
600,0.83,False,0.83
601,0.83,False,0.83
602,0.83,False,0.83
603,0.83,False,0.83
604,0.83,False,0.83
605,0.83,False,0.83
606,0.83,False,0.83
607,0.83,False,0.83
608,0.83,False,0.83
609,0.83,False,0.83
610,0.83,False,0.83
611,0.83,False,0.83
612,0.83,False,0.83
613,0.83,False,0.83
614,0.83,False,0.83
615,0.83,False,0.83
616,0.83,False,0.83
617,0.83,False,0.83
618,0.83,False,0.83
619,0.83,False,0.83
620,0.83,False,0.83
621,0.83,False,0.83
622,0.83,False,0.83
623,0.83,False,0.83
624,0.83,False,0.83
625,0.83,False,0.83
626,0.83,False,0.83
627,0.83,False,0.83
628,0.83,False,0.83
629,0.83,False,0.83
630,0.83,False,0.83
631,0.83,False,0.83
632,0.83,False,0.83
633,0.83,False,0.83
634,0.83,False,0.83
635,0.83,False,0.83
636,0.83,False,0.83
637,0.83,False,0.83
638,0.83,False,0.83
639,0.83,False,0.83
640,0.83,False,0.83
641,0.83,False,0.83
642,0.83,False,0.83
643,0.83,False,0.83
644,0.83,False,0.83
645,0.83,False,0.83
646,0.83,False,0.83
647,0.83,False,0.83
648,0.83,False,0.83
649,0.83,False,0.83
650,0.83,False,0.83
651,0.83,False,0.83
652,0.83,False,0.83
653,0.83,False,0.83
654,0.83,False,0.83
655,0.83,False,0.83
656,0.83,False,0.83
657,0.83,False,0.83
658,0.83,False,0.83
659,0.83,False,0.83
660,0.83,False,0.83
661,0.83,False,0.83
662,0.83,False,0.83
663,0.83,False,0.83
664,0.83,False,0.83
665,0.83,False,0.83
666,0.83,False,0.83
667,0.83,False,0.83
668,0.83,False,0.83
669,0.83,False,0.83
670,0.83,False,0.83
671,0.83,False,0.83
672,0.83,False,0.83
673,0.83,False,0.83
674,0.83,False,0.83
675,0.83,False,0.83
676,0.83,False,0.83
677,0.83,False,0.83
678,0.83,False,0.83
679,0.83,False,0.83
680,0.83,False,0.83
681,0.83,False,0.83
682,0.83,False,0.83
683,0.83,False,0.83
684,0.83,False,0.83
685,0.83,False,0.83
686,0.83,False,0.83
687,0.83,False,0.83
688,0.83,False,0.83
689,0.83,False,0.83
690,0.83,False,0.83
691,0.83,False,0.83
692,0.83,False,0.83
693,0.83,False,0.83
694,0.83,False,0.83
695,0.83,False,0.83
696,0.83,False,0.83
697,0.83,False,0.83
698,0.83,False,0.83
699,0.83,False,0.83
700,0.83,False,0.83
701,0.83,False,0.83
702,0.83,False,0.83
703,0.83,False,0.83
704,0.83,False,0.83
705,0.83,False,0.83
706,0.83,False,0.83
707,0.83,False,0.83
708,0.83,False,0.83
709,0.83,False,0.83
710,0.83,False,0.83
711,0.83,False,0.83
712,0.83,False,0.83
713,0.83,False,0.83
714,0.83,False,0.83
715,0.83,False,0.83
716,0.83,False,0.83
717,0.83,False,0.83
718,0.83,False,0.83
719,0.83,False,0.83
720,0.83,False,0.83
721,0.83,False,0.83
722,0.83,False,0.83
723,0.83,False,0.83
724,0.83,False,0.83
725,0.83,False,0.83
726,0.83,False,0.83
727,0.83,False,0.83
728,0.83,False,0.83
729,0.83,False,0.83
730,0.83,False,0.83
731,0.83,False,0.83
732,0.83,False,0.83
733,0.83,False,0.83
734,0.83,False,0.83
735,0.83,False,0.83
736,0.83,False,0.83
737,0.83,False,0.83
738,0.83,False,0.83
739,0.83,False,0.83
740,0.83,False,0.83
741,0.83,False,0.83
742,0.83,False,0.83
743,0.83,False,0.83
744,0.83,False,0.83
745,0.83,False,0.83
746,0.83,False,0.83
747,0.83,False,0.83
748,0.83,False,0.83
749,0.83,False,0.83
750,0.83,False,0.83
751,0.83,False,0.83
752,0.83,False,0.83
753,0.83,False,0.83
754,0.83,False,0.83
755,0.83,False,0.83
756,0.83,False,0.83
757,0.83,False,0.83
758,0.83,False,0.83
759,0.83,False,0.83
760,0.83,False,0.83
761,0.83,False,0.83
762,0.83,False,0.83
763,0.83,False,0.83
764,0.83,False,0.83
765,0.83,False,0.83
766,0.83,False,0.83
767,0.83,False,0.83
768,0.83,False,0.83
769,0.83,False,0.83
770,0.83,False,0.83
771,0.83,False,0.83
772,0.83,False,0.83
773,0.83,False,0.83
774,0.83,False,0.83
775,0.83,False,0.83
776,0.83,False,0.83
777,0.83,False,0.83
778,0.83,False,0.83
779,0.83,False,0.83
780,0.83,False,0.83
781,0.83,False,0.83
782,0.83,False,0.83
783,0.83,False,0.83
784,0.83,False,0.83
785,0.83,False,0.83
786,0.83,False,0.83
787,0.83,False,0.83
788,0.83,False,0.83
789,0.83,False,0.83
790,0.83,False,0.83
791,0.83,False,0.83
792,0.83,False,0.83
793,0.83,False,0.83
794,0.83,False,0.83
795,0.83,False,0.83
796,0.83,False,0.83
797,0.83,False,0.83
798,0.83,False,0.83
799,0.83,False,0.83
800,0.83,False,0.83
801,0.83,False,0.83
802,0.83,False,0.83
803,0.83,False,0.83
804,0.83,False,0.83
805,0.83,False,0.83
806,0.83,False,0.83
807,0.83,False,0.83
808,0.83,False,0.83
809,0.83,False,0.83
810,0.83,False,0.83
811,0.83,False,0.83
812,0.83,False,0.83
813,0.83,False,0.83
814,0.83,False,0.83
815,0.83,False,0.83
816,0.83,False,0.83
817,0.83,False,0.83
818,0.83,False,0.83
819,0.83,False,0.83
820,0.83,False,0.83
821,0.83,False,0.83
822,0.83,False,0.83
823,0.83,False,0.83
824,0.83,False,0.83
825,0.83,False,0.83
826,0.83,False,0.83
827,0.83,False,0.83
828,0.83,False,0.83
829,0.83,False,0.83
830,0.83,False,0.83
831,0.83,False,0.83
832,0.83,False,0.83
833,0.83,False,0.83
834,0.83,False,0.83
835,0.83,False,0.83
836,0.83,False,0.83
837,0.83,False,0.83
838,0.83,False,0.83
839,0.83,False,0.83
840,0.83,False,0.83
841,0.83,False,0.83
842,0.83,False,0.83
843,0.83,False,0.83
844,0.83,False,0.83
845,0.83,False,0.83
846,0.83,False,0.83
847,0.83,False,0.83
848,0.83,False,0.83
849,0.83,False,0.83
850,0.83,False,0.83
851,0.83,False,0.83
852,0.83,False,0.83
853,0.83,False,0.83
854,0.83,False,0.83
855,0.83,False,0.83
856,0.83,False,0.83
857,0.83,False,0.83
858,0.83,False,0.83
859,0.83,False,0.83
860,0.83,False,0.83
861,0.83,False,0.83
862,0.83,False,0.83
863,0.83,False,0.83
864,0.83,False,0.83
865,0.83,False,0.83
866,0.83,False,0.83
867,0.83,False,0.83
868,0.83,False,0.83
869,0.83,False,0.83
870,0.83,False,0.83
871,0.83,False,0.83
872,0.83,False,0.83
873,0.83,False,0.83
874,0.83,False,0.83
875,0.83,False,0.83
876,0.83,False,0.83
877,0.83,False,0.83
878,0.83,False,0.83
879,0.83,False,0.83
880,0.83,False,0.83
881,0.83,False,0.83
882,0.83,False,0.83
883,0.83,False,0.83
884,0.83,False,0.83
885,0.83,False,0.83
886,0.83,False,0.83
887,0.83,False,0.83
888,0.83,False,0.83
889,0.83,False,0.83
890,0.83,False,0.83
891,0.83,False,0.83
892,0.83,False,0.83
893,0.83,False,0.83
894,0.83,False,0.83
895,0.83,False,0.83
896,0.83,False,0.83
897,0.83,False,0.83
898,0.83,False,0.83
899,0.83,False,0.83
900,0.83,False,0.83
901,0.83,False,0.83
902,0.83,False,0.83
903,0.83,False,0.83
904,0.83,False,0.83
905,0.83,False,0.83
906,0.83,False,0.83
907,0.83,False,0.83
908,0.83,False,0.83
909,0.83,False,0.83
910,0.83,False,0.83
911,0.83,False,0.83
912,0.83,False,0.83
913,0.83,False,0.83
914,0.83,False,0.83
915,0.83,False,0.83
916,0.83,False,0.83
917,0.83,False,0.83
918,0.83,False,0.83
919,0.83,False,0.83
920,0.83,False,0.83
921,0.83,False,0.83
922,0.83,False,0.83
923,0.83,False,0.83
924,0.83,False,0.83
925,0.83,False,0.83
926,0.83,False,0.83
927,0.83,False,0.83
928,0.83,False,0.83
929,0.83,False,0.83
930,0.83,False,0.83
931,0.83,False,0.83
932,0.83,False,0.83
933,0.83,False,0.83
934,0.83,False,0.83
935,0.83,False,0.83
936,0.83,False,0.83
937,0.83,False,0.83
938,0.83,False,0.83
939,0.83,False,0.83
940,0.83,False,0.83
941,0.83,False,0.83
942,0.83,False,0.83
943,0.83,False,0.83
944,0.83,False,0.83
945,0.83,False,0.83
946,0.83,False,0.83
947,0.83,False,0.83
948,0.83,False,0.83
949,0.83,False,0.83
950,0.83,False,0.83
951,0.83,False,0.83
952,0.83,False,0.83
953,0.83,False,0.83
954,0.83,False,0.83
955,0.83,False,0.83
956,0.83,False,0.83
957,0.83,False,0.83
958,0.83,False,0.83
959,0.83,False,0.83
960,0.83,False,0.83
961,0.83,False,0.83
962,0.83,False,0.83
963,0.83,False,0.83
964,0.83,False,0.83
965,0.83,False,0.83
966,0.83,False,0.83
967,0.83,False,0.83
968,0.83,False,0.83
969,0.83,False,0.83
970,0.83,False,0.83
971,0.83,False,0.83
972,0.83,False,0.83
973,0.83,False,0.83
974,0.83,False,0.83
975,0.83,False,0.83
976,0.83,False,0.83
977,0.83,False,0.83
978,0.83,False,0.83
979,0.83,False,0.83
980,0.83,False,0.83
981,0.83,False,0.83
982,0.83,False,0.83
983,0.83,False,0.83
984,0.83,False,0.83
985,0.83,False,0.83
986,0.83,False,0.83
987,0.83,False,0.83
988,0.83,False,0.83
989,0.83,False,0.83
990,0.83,False,0.83
991,0.83,False,0.83
992,0.83,False,0.83
993,0.83,False,0.83
994,0.83,False,0.83
995,0.83,False,0.83
996,0.83,False,0.83
997,0.83,False,0.83
998,0.83,False,0.83
999,0.83,False,0.83
1000,0.83,False,0.83
1001,0.83,False,0.83
1002,0.83,False,0.83
1003,0.83,False,0.83
1004,0.83,False,0.83
1005,0.83,False,0.83
1006,0.83,False,0.83
1007,0.83,False,0.83
1008,0.83,False,0.83
1009,0.83,False,0.83
1010,0.83,False,0.83
1011,0.83,False,0.83
1012,0.83,False,0.83
1013,0.83,False,0.83
1014,0.83,False,0.83
1015,0.83,False,0.83
1016,0.83,False,0.83
1017,0.83,False,0.83
1018,0.83,False,0.83
1019,0.83,False,0.83
1020,0.83,False,0.83
1021,0.83,False,0.83
1022,0.83,False,0.83
1023,0.83,False,0.83
1024,0.83,False,0.83
1025,0.83,False,0.83
1026,0.83,False,0.83
1027,0.83,False,0.83
1028,0.83,False,0.83
1029,0.83,False,0.83
1030,0.83,False,0.83
1031,0.83,False,0.83
1032,0.83,False,0.83
1033,0.83,False,0.83
1034,0.83,False,0.83
1035,0.83,False,0.83
1036,0.83,False,0.83
1037,0.83,False,0.83
1038,0.83,False,0.83
1039,0.83,False,0.83
1040,0.83,False,0.83
1041,0.83,False,0.83
1042,0.83,False,0.83
1043,0.83,False,0.83
1044,0.83,False,0.83
1045,0.83,False,0.83
1046,0.83,False,0.83
1047,0.83,False,0.83
1048,0.83,False,0.83
1049,0.83,False,0.83
1050,0.83,False,0.83
1051,0.83,False,0.83
1052,0.83,False,0.83
1053,0.83,False,0.83
1054,0.83,False,0.83
1055,0.83,False,0.83
1056,0.83,False,0.83
1057,0.83,False,0.83
1058,0.83,False,0.83
1059,0.83,False,0.83
1060,0.83,False,0.83
1061,0.83,False,0.83
1062,0.83,False,0.83
1063,0.83,False,0.83
1064,0.83,False,0.83
1065,0.83,False,0.83
1066,0.83,False,0.83
1067,0.83,False,0.83
1068,0.83,False,0.83
1069,0.83,False,0.83
1070,0.83,False,0.83
1071,0.83,False,0.83
1072,0.83,False,0.83
1073,0.0,False,0.6639999999999999
1074,0.0,False,0.49800000000000005
1075,0.0,False,0.332
1076,0.0,False,0.16599999999999998
1077,0.0,False,0.0
1078,0.0,False,0.0
1079,0.0,False,0.0
1080,0.0,False,0.0
1081,0.0,False,0.0
1082,0.0,False,0.0
1083,0.0,False,0.0
1084,0.0,False,0.0
1085,0.0,False,0.0
1086,0.0,False,0.0
1087,0.0,False,0.0
1088,0.0,False,0.0
1089,0.0,False,0.0
1090,0.0,False,0.0
1091,0.0,False,0.0
1092,0.0,False,0.0
1093,0.0,False,0.0
1094,0.0,False,0.0
1095,0.0,False,0.0
1096,0.0,False,0.0
1097,0.0,False,0.0
1098,0.0,False,0.0
1099,0.0,False,0.0
1100,0.0,False,0.0
1101,0.0,False,0.0
1102,0.0,False,0.0
1103,0.0,False,0.0
1104,0.0,False,0.0
1105,0.0,False,0.0
1106,0.0,False,0.0
1107,0.0,False,0.0
1108,0.0,False,0.0
1109,0.0,False,0.0
1110,0.0,False,0.0
1111,0.0,False,0.0
1112,0.0,False,0.0
1113,0.0,False,0.0
1114,0.0,False,0.0
1115,0.0,False,0.0
1116,0.0,False,0.0
1117,0.0,False,0.0
1118,0.0,False,0.0
1119,0.0,False,0.0
1120,0.0,False,0.0
1121,0.0,False,0.0
1122,0.0,False,0.0
1123,0.0,False,0.0
1124,0.0,False,0.0
1125,0.0,False,0.0
1126,0.0,False,0.0
1127,0.0,False,0.0
1128,0.0,False,0.0
1129,0.0,False,0.0
1130,0.0,False,0.0
1131,0.0,False,0.0
1132,0.0,False,0.0
1133,0.0,False,0.0
1134,0.0,False,0.0
1135,0.0,False,0.0
1136,0.0,False,0.0
1137,0.0,False,0.0
1138,0.0,False,0.0
1139,0.0,False,0.0
1140,0.0,False,0.0
1141,0.0,False,0.0
1142,0.0,False,0.0
